name,height,length,width,brand,city_mpg,highway_mpg,transmission_type,engine_torque,engine_horsepower,year,is_hybrid
2012 Toyota Sienna LE V6,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna LE V6 AWD,214,221,191,Toyota,17,23,Automatic transmission,245,266,2012,True
2012 Toyota Sienna LE Mobility Auto Access,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna SE,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna XLE,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna XLE AWD,214,221,191,Toyota,17,23,Automatic transmission,245,266,2012,True
2012 Toyota Sienna XLE Mobility Auto Access,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna Limited,214,221,191,Toyota,18,25,Automatic transmission,245,266,2012,True
2012 Toyota Sienna Limited AWD,214,221,191,Toyota,17,23,Automatic transmission,245,266,2012,True
2012 Audi A5 Cabriolet 2.0 T Quattro,103,17,228,Audi,21,29,Automatic transmission,258,211,2012,True
2012 Audi A8 L,191,147,63,Audi,18,28,Automatic transmission,328,372,2012,True
2012 Audi A8,180,17,63,Audi,18,28,Automatic transmission,328,372,2012,True
2012 Audi A8 W12,191,147,63,Audi,14,21,Automatic transmission,463,500,2012,True
2012 Audi TT RS,62,102,50,Audi,18,25,Manual transmission,343,360,2012,True
2012 Honda Accord LX Sedan,195,86,54,Honda,23,34,Manual transmission,161,177,2012,True
2012 Honda Accord LX Sedan AT,195,86,54,Honda,23,34,Automatic transmission,161,177,2012,True
2012 Honda Accord LX-P Sedan,195,86,54,Honda,23,34,Automatic transmission,161,177,2012,True
2012 Honda Accord SE Sedan,195,86,54,Honda,23,34,Automatic transmission,161,177,2012,True
2012 Honda Accord EX Sedan,195,86,54,Honda,23,34,Manual transmission,162,190,2012,True
2012 Honda Accord EX Sedan AT,195,86,54,Honda,23,34,Automatic transmission,162,190,2012,True
2012 Honda Accord EX-L V-6 Sedan,195,86,54,Honda,20,30,Automatic transmission,254,271,2012,True
2012 Honda Accord EX-L Sedan,195,86,54,Honda,23,34,Automatic transmission,162,190,2012,True
2012 Honda Accord EX V-6 Sedan,195,86,54,Honda,20,30,Automatic transmission,254,271,2012,True
2012 Honda Accord LX-S Coupe,152,243,57,Honda,23,32,Manual transmission,162,190,2012,True
2012 Honda Accord LX-S Coupe AT,152,243,57,Honda,22,33,Automatic transmission,162,190,2012,True
2012 Lexus RX 350 AWD,184,162,93,Lexus,18,24,Automatic transmission,248,270,2012,True
2012 Lexus RX 350 FWD,184,162,93,Lexus,18,25,Automatic transmission,248,270,2012,True
2012 Honda Accord EX Coupe,152,243,57,Honda,23,32,Manual transmission,162,190,2012,True
2012 Honda Accord EX Coupe AT,152,243,57,Honda,22,33,Automatic transmission,162,190,2012,True
2012 Honda Accord EX-L Coupe,152,243,57,Honda,22,33,Automatic transmission,162,190,2012,True
2012 Honda Accord EX-L V6 Coupe,152,243,57,Honda,17,26,Manual transmission,251,271,2012,True
2012 Honda Accord EX-L V6 Coupe AT,152,243,57,Honda,19,29,Automatic transmission,254,271,2012,True
2012 Infiniti G37 Convertible,117,47,59,Infiniti,17,25,Automatic transmission,267,325,2012,True
2012 Infiniti G37 Convertible Sport 6MT,119,65,59,Infiniti,16,24,Manual transmission,267,325,2012,True
2012 Infiniti IPL G Coupe,114,93,31,Infiniti,19,27,Automatic transmission,276,348,2012,True
2012 Infiniti IPL G Coupe 6MT,114,93,31,Infiniti,17,25,Manual transmission,276,348,2012,True
2012 Lexus LFA,195,153,102,Lexus,11,16,Automatic transmission,354,552,2012,True
2012 Infiniti EX35,36,22,11,Infiniti,17,24,Automatic transmission,253,297,2012,True
2012 Infiniti EX35 AWD,36,22,11,Infiniti,17,24,Automatic transmission,253,297,2012,True
2012 Infiniti EX35 Journey,36,22,11,Infiniti,17,24,Automatic transmission,253,297,2012,True
2012 Infiniti EX35 Journey AWD,36,22,11,Infiniti,17,24,Automatic transmission,253,297,2012,True
2012 Infiniti FX35,142,251,135,Infiniti,16,23,Automatic transmission,262,303,2012,True
2012 Infiniti FX35 AWD,142,251,135,Infiniti,16,21,Automatic transmission,262,303,2012,True
2012 Infiniti FX50 AWD,142,251,135,Infiniti,14,20,Automatic transmission,369,390,2012,True
2012 Infiniti QX56 2WD,133,170,237,Infiniti,14,20,Automatic transmission,413,400,2012,True
2012 Infiniti QX56 4WD,133,170,237,Infiniti,14,20,Automatic transmission,413,400,2012,True
2012 Dodge Durango SXT,8,210,133,Dodge,12,17,Automatic transmission,260,290,2012,True
2012 Dodge Durango SXT AWD,8,210,133,Dodge,12,17,Automatic transmission,260,290,2012,True
2012 Dodge Durango Crew,8,210,133,Dodge,16,23,Automatic transmission,260,290,2012,True
2012 Dodge Durango Crew V8,8,210,133,Dodge,14,20,Automatic transmission,390,360,2012,True
2012 Dodge Durango Crew AWD,8,210,133,Dodge,16,23,Automatic transmission,260,290,2012,True
2012 Dodge Durango Crew V8 AWD,8,210,133,Dodge,13,20,Automatic transmission,390,360,2012,True
2012 Dodge Durango R/T,8,210,133,Dodge,14,20,Automatic transmission,390,360,2012,True
2012 Dodge Durango R/T AWD,8,210,133,Dodge,13,20,Automatic transmission,390,360,2012,True
2012 Dodge Durango Citadel,8,210,133,Dodge,12,17,Automatic transmission,260,290,2012,True
2012 Dodge Durango Citadel V8,8,210,133,Dodge,14,20,Automatic transmission,390,360,2012,True
2012 Dodge Durango Citadel AWD,8,210,133,Dodge,16,23,Automatic transmission,260,290,2012,True
2012 Dodge Durango Citadel AWD V8,8,210,133,Dodge,13,20,Automatic transmission,390,360,2012,True
2012 Grand Cherokee SRT8 4x4,193,251,166,Grand Cherokee,12,18,Automatic transmission,465,465,2012,True
2012 Grand Cherokee Laredo 4x2,193,212,151,Grand Cherokee,17,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Limited 4x2,193,212,151,Grand Cherokee,17,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Laredo X 4x2,193,212,151,Grand Cherokee,13,17,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Limited 4x4,193,212,151,Grand Cherokee,16,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Overland Summit 4x4,193,212,151,Grand Cherokee,16,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Laredo 4x4,193,212,151,Grand Cherokee,16,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Overland Summit 4x2,193,212,151,Grand Cherokee,17,23,Automatic transmission,260,290,2012,True
2012 Grand Cherokee Laredo X 4x4,193,212,151,Grand Cherokee,12,17,Automatic transmission,260,290,2012,True
2012 Toyota 4Runner SR5,24,215,133,Toyota,17,23,Automatic transmission,278,270,2012,True
2012 Toyota 4Runner SR5 4x4,24,215,133,Toyota,17,22,Automatic transmission,278,270,2012,True
2012 Toyota 4Runner Trail,92,215,133,Toyota,17,22,Automatic transmission,278,270,2012,True
2012 Toyota 4Runner Limited,24,215,133,Toyota,17,23,Automatic transmission,278,270,2012,True
2012 Toyota 4Runner Limited 4x4,24,215,133,Toyota,17,22,Automatic transmission,278,270,2012,True
2012 Mazda Mazda2 Sport,195,109,158,Mazda,29,35,Manual transmission,98,100,2012,True
2012 Mazda Mazda2 Touring,195,109,158,Mazda,29,35,Manual transmission,98,100,2012,True
2012 Mazda Mazda2 Sport AT,195,109,158,Mazda,28,34,Automatic transmission,98,100,2012,True
2012 Mazda Mazda2 Touring AT,195,109,158,Mazda,28,34,Automatic transmission,98,100,2012,True
2012 Toyota Sequoia SR5,163,89,237,Toyota,14,20,Automatic transmission,327,310,2012,True
2012 Toyota Sequoia SR5 5.7L,163,89,237,Toyota,13,18,Automatic transmission,401,381,2012,True
2012 Toyota Sequoia SR5 4WD,163,89,237,Toyota,13,18,Automatic transmission,327,310,2012,True
2012 Toyota Sequoia SR5 5.7L 4WD,163,89,237,Toyota,13,17,Automatic transmission,401,381,2012,True
2012 Toyota Sequoia SR5 FFV,163,89,237,Toyota,13,17,Automatic transmission,401,381,2012,True
2012 Toyota Sequoia Limited,163,89,237,Toyota,13,18,Automatic transmission,401,381,2012,True
2012 Toyota Sequoia Limited 4WD,163,89,237,Toyota,13,17,Automatic transmission,401,381,2012,True
2012 Toyota Sequoia Limited FFV,163,89,237,Toyota,13,17,Automatic transmission,401,381,2012,True
2012 Mazda Mazda3 4-Door i SV,190,237,219,Mazda,25,33,Manual transmission,135,148,2012,True
2012 Mazda Mazda3 4-Door i Sport,190,237,219,Mazda,25,33,Manual transmission,135,148,2012,True
2012 Mazda Mazda3 4-Door i Sport AT,190,237,219,Mazda,24,33,Automatic transmission,135,148,2012,True
2012 Mazda Mazda3 4-Door i Touring,190,237,219,Mazda,27,39,Manual transmission,148,155,2012,True
2012 Mazda Mazda3 4-Door i Touring AT,190,237,219,Mazda,28,40,Automatic transmission,148,155,2012,True
2012 Mazda Mazda3 4-Door i Grand Touring,190,237,219,Mazda,28,40,Automatic transmission,148,155,2012,True
2012 Mazda Mazda3 4-Door s Grand Touring,190,237,219,Mazda,20,28,Manual transmission,168,167,2012,True
2012 Mazda Mazda3 4-Door s Grand Touring AT,190,242,219,Mazda,22,29,Automatic transmission,168,167,2012,True
2012 Dodge Charger R/T,203,213,113,Dodge,16,25,Automatic transmission,395,370,2012,True
2012 Dodge Charger R/T AWD,203,213,113,Dodge,15,23,Automatic transmission,395,370,2012,True
2012 Volkswagen Tiguan S,130,80,16,Volkswagen,18,26,Manual transmission,207,200,2012,True
2012 Volkswagen Tiguan S AT,130,80,16,Volkswagen,22,27,Automatic transmission,207,200,2012,True
2012 Volkswagen Tiguan S 4Motion,130,80,16,Volkswagen,21,27,Automatic transmission,207,200,2012,True
2012 Volkswagen Tiguan SE,130,80,16,Volkswagen,22,27,Automatic transmission,207,200,2012,True
2012 Volkswagen Tiguan SE 4Motion,130,80,16,Volkswagen,21,27,Automatic transmission,207,200,2012,True
2012 Volkswagen Tiguan SEL,130,80,16,Volkswagen,22,27,Automatic transmission,207,200,2012,True
2012 Volkswagen Tiguan SEL 4Motion,130,80,16,Volkswagen,21,27,Automatic transmission,207,200,2012,True
2012 Dodge Challenger SXT,170,157,130,Dodge,18,27,Automatic transmission,268,305,2012,True
2012 Dodge Challenger R/T,170,157,130,Dodge,15,23,Automatic transmission,410,376,2012,True
2012 Dodge Challenger R/T AT,170,157,130,Dodge,16,25,Manual transmission,410,376,2012,True
2012 Dodge Challenger SRT8 392,170,157,130,Dodge,14,23,Automatic transmission,470,470,2012,True
2012 Dodge Challenger SRT8 392 AT,170,157,130,Dodge,14,23,Manual transmission,470,470,2012,True
2012 Dodge Avenger SE,203,28,57,Dodge,21,30,Automatic transmission,166,173,2012,True
2012 Dodge Avenger SXT,203,28,57,Dodge,20,31,Automatic transmission,166,173,2012,True
2012 Dodge Avenger SXT Plus,203,28,57,Dodge,14,21,Automatic transmission,260,283,2012,True
2012 Dodge Avenger R/T,203,28,57,Dodge,14,21,Automatic transmission,260,283,2012,True
2012 Dodge Caliber SE,254,62,211,Dodge,24,32,Manual transmission,141,158,2012,True
2012 Dodge Caliber SXT Plus,254,62,211,Dodge,24,32,Manual transmission,141,158,2012,True
2012 Volkswagen Jetta S,172,19,242,Volkswagen,24,34,Manual transmission,125,115,2012,True
2012 Volkswagen Jetta S AT,172,19,242,Volkswagen,23,29,Automatic transmission,125,115,2012,True
2012 Volkswagen Jetta SE,172,19,242,Volkswagen,23,33,Manual transmission,177,170,2012,True
2012 Volkswagen Jetta SE AT,172,19,242,Volkswagen,24,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Jetta SEL,172,19,242,Volkswagen,23,33,Manual transmission,177,170,2012,True
2012 Volkswagen Jetta SEL AT,172,19,242,Volkswagen,24,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Jetta TDI,172,19,242,Volkswagen,30,42,Manual transmission,236,140,2012,True
2012 Volkswagen Jetta GLI,172,19,242,Volkswagen,22,33,Manual transmission,207,200,2012,True
2012 Volkswagen Jetta SEL AT,172,19,242,Volkswagen,24,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Jetta SportWagen S,223,204,244,Volkswagen,23,33,Manual transmission,177,170,2012,True
2012 Volkswagen Jetta SportWagen S AT,223,204,244,Volkswagen,24,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Jetta SportWagen SE,223,204,244,Volkswagen,24,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Jetta SportWagen TDI,223,204,244,Volkswagen,30,42,Manual transmission,236,140,2012,True
2012 Volkswagen CC Sport,137,190,62,Volkswagen,21,31,Manual transmission,207,200,2012,True
2012 Volkswagen CC R-Line,137,190,62,Volkswagen,21,31,Manual transmission,207,200,2012,True
2012 Volkswagen CC VR6 4Motion Executive,137,190,62,Volkswagen,17,25,Automatic transmission,265,280,2012,True
2012 Mazda Mazda3 5-Door i Touring,190,153,219,Mazda,27,38,Manual transmission,148,155,2012,True
2012 Mazda Mazda3 5-Door i Touring AT,190,153,219,Mazda,28,39,Automatic transmission,148,155,2012,True
2012 Mazda Mazda3 5-Door i Grand Touring,190,153,219,Mazda,28,39,Automatic transmission,148,155,2012,True
2012 Mazda Mazda3 5-Door s Grand Touring,190,153,219,Mazda,20,28,Manual transmission,168,167,2012,True
2012 Mazda Mazda3 5-Door s Grand Touring AT,190,153,219,Mazda,22,29,Automatic transmission,168,167,2012,True
2012 Mazda Mazdaspeed3 Touring,180,159,234,Mazda,18,25,Manual transmission,280,263,2012,True
2012 Dodge Grand Caravan American Value Package,188,31,206,Dodge,17,25,Automatic transmission,260,283,2012,True
2012 Dodge Grand Caravan SE,188,31,206,Dodge,12,18,Automatic transmission,260,283,2012,True
2012 Dodge Grand Caravan SXT,188,31,206,Dodge,12,18,Automatic transmission,260,283,2012,True
2012 Dodge Grand Caravan Crew,188,31,206,Dodge,12,18,Automatic transmission,260,283,2012,True
2012 Dodge Grand Caravan R/T,188,31,206,Dodge,17,25,Automatic transmission,260,283,2012,True
2012 Mazda MX-5 Miata Sport,220,155,183,Mazda,22,28,Manual transmission,158,167,2012,True
2012 Mazda MX-5 Miata Sport AT,220,155,183,Mazda,21,28,Automatic transmission,158,167,2012,True
2012 Mazda MX-5 Miata Touring,220,155,183,Mazda,21,28,Manual transmission,158,167,2012,True
2012 Mazda MX-5 Miata Touring AT,220,155,183,Mazda,21,28,Automatic transmission,158,167,2012,True
2012 Mazda MX-5 Miata Grand Touring,220,155,183,Mazda,21,28,Manual transmission,158,167,2012,True
2012 Mazda MX-5 Miata Grand Touring AT,220,155,183,Mazda,21,28,Automatic transmission,158,167,2012,True
2012 Dodge Journey American Value Package,155,22,41,Dodge,19,26,Automatic transmission,166,173,2012,True
2012 Dodge Journey SE,155,22,41,Dodge,19,26,Automatic transmission,166,173,2012,True
2012 Dodge Journey SXT,229,22,41,Dodge,13,18,Automatic transmission,260,283,2012,True
2012 Dodge Journey SXT AWD,229,22,41,Dodge,16,24,Automatic transmission,260,283,2012,True
2012 Dodge Journey Crew,183,22,41,Dodge,13,18,Automatic transmission,260,283,2012,True
2012 Dodge Journey Crew AWD,186,22,41,Dodge,16,24,Automatic transmission,260,283,2012,True
2012 Dodge Journey R/T,188,22,41,Dodge,17,25,Automatic transmission,260,283,2012,True
2012 Dodge Journey R/T AWD,186,22,41,Dodge,16,24,Automatic transmission,260,283,2012,True
2012 Mazda CX-9 Sport,191,221,143,Mazda,17,24,Automatic transmission,270,273,2012,True
2012 Mazda CX-9 Sport AWD,191,221,143,Mazda,16,22,Automatic transmission,270,273,2012,True
2012 Mazda CX-9 Touring,191,221,143,Mazda,17,24,Automatic transmission,270,273,2012,True
2012 Mazda CX-9 Touring AWD,191,221,143,Mazda,16,22,Automatic transmission,270,273,2012,True
2012 Mazda CX-9 Grand Touring,191,221,143,Mazda,17,24,Automatic transmission,270,273,2012,True
2012 Mazda CX-9 Grand Touring AWD,191,221,143,Mazda,16,22,Automatic transmission,270,273,2012,True
2012 Kia Forte LX,180,176,239,Kia,25,34,Manual transmission,144,156,2012,True
2012 Kia Forte LX AT,180,176,239,Kia,26,36,Automatic transmission,144,156,2012,True
2012 Kia Forte EX,180,176,239,Kia,26,36,Automatic transmission,144,156,2012,True
2012 Kia Forte SX,180,176,239,Kia,23,32,Automatic transmission,168,173,2012,True
2012 Kia Forte Koup EX,119,128,229,Kia,24,33,Manual transmission,144,156,2012,True
2012 Kia Forte Koup EX AT,119,128,229,Kia,25,34,Automatic transmission,144,156,2012,True
2012 Kia Forte Koup SX,119,128,229,Kia,22,32,Manual transmission,168,173,2012,True
2012 Kia Forte Koup SX AT,119,128,229,Kia,23,31,Automatic transmission,168,173,2012,True
2012 Kia Forte 5-Door EX,180,244,239,Kia,26,36,Automatic transmission,144,156,2012,True
2012 Kia Forte 5-Door SX,180,244,239,Kia,23,32,Automatic transmission,168,173,2012,True
2012 Honda Civic DX Sedan AT,155,151,216,Honda,28,39,Automatic transmission,128,140,2012,True
2012 Honda Civic DX Sedan,155,151,216,Honda,28,36,Manual transmission,128,140,2012,True
2012 Honda Civic LX Sedan,155,151,216,Honda,28,36,Manual transmission,128,140,2012,True
2012 Honda Civic LX Sedan AT,155,151,216,Honda,28,39,Automatic transmission,128,140,2012,True
2012 Kia Optima LX,174,235,38,Kia,24,35,Manual transmission,186,200,2012,True
2012 Kia Optima LX AT,174,235,38,Kia,24,35,Automatic transmission,186,200,2012,True
2012 Kia Optima EX,174,235,38,Kia,24,35,Automatic transmission,186,200,2012,True
2012 Kia Optima EX Turbo,174,235,38,Kia,22,34,Automatic transmission,269,274,2012,True
2012 Kia Optima SX,174,235,38,Kia,22,34,Automatic transmission,269,274,2012,True
2012 Kia Rio 5-Door LX,175,206,183,Kia,30,40,Manual transmission,123,138,2012,True
2012 Kia Rio 5-Door LX AT,175,206,183,Kia,30,40,Automatic transmission,123,138,2012,True
2012 Kia Rio 5-Door EX,175,206,183,Kia,30,40,Automatic transmission,123,138,2012,True
2012 Kia Rio 5-Door SX,175,206,183,Kia,30,40,Automatic transmission,123,138,2012,True
2012 Kia Soul,74,23,249,Kia,27,35,Manual transmission,123,138,2012,True
2012 Kia Soul AT,74,23,249,Kia,27,35,Automatic transmission,123,138,2012,True
2012 Kia Soul +,74,23,249,Kia,26,34,Manual transmission,148,164,2012,True
2012 Kia Soul + AT,74,23,249,Kia,26,34,Automatic transmission,148,164,2012,True
2012 Kia Soul !,74,23,249,Kia,26,34,Automatic transmission,148,164,2012,True
2012 Volkswagen Passat 2.5L S,205,2,41,Volkswagen,22,32,Manual transmission,177,170,2012,True
2012 Volkswagen Passat 2.5L SE,205,2,41,Volkswagen,22,32,Manual transmission,177,170,2012,True
2012 Volkswagen Passat 2.5L SE AT,205,2,41,Volkswagen,22,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Passat 2.5L SEL,205,2,41,Volkswagen,22,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Passat 2.5L SEL Premium,205,2,41,Volkswagen,22,31,Automatic transmission,177,170,2012,True
2012 Volkswagen Passat TDI SE,205,2,41,Volkswagen,31,43,Manual transmission,236,140,2012,True
2012 Volkswagen Touareg V6 Sport,196,187,148,Volkswagen,16,23,Automatic transmission,265,280,2012,True
2012 Volkswagen Touareg V6 Lux,196,187,148,Volkswagen,16,23,Automatic transmission,265,280,2012,True
2012 Volkswagen Touareg V6 Executive,196,187,148,Volkswagen,16,23,Automatic transmission,265,280,2012,True
2012 Volkswagen Touareg TDI Sport,196,187,148,Volkswagen,19,28,Automatic transmission,406,225,2012,True
2012 Volkswagen Touareg TDI Lux,196,187,148,Volkswagen,19,28,Automatic transmission,406,225,2012,True
2012 Volkswagen Touareg TDI Executive,196,187,148,Volkswagen,19,28,Automatic transmission,406,225,2012,True
2012 Volkswagen Touareg Hybrid,196,187,148,Volkswagen,20,24,Automatic transmission,425,380,2012,True
2012 GMC Acadia SL,239,233,194,GMC,17,24,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLE,239,233,194,GMC,17,24,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLT1,239,233,194,GMC,17,24,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLT2,239,233,194,GMC,17,24,Automatic transmission,270,288,2012,True
2012 GMC Acadia SL AWD,239,233,194,GMC,16,23,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLE AWD,239,233,194,GMC,16,23,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLT1 AWD,239,233,194,GMC,16,23,Automatic transmission,270,288,2012,True
2012 GMC Acadia SLT2 AWD,239,233,194,GMC,16,23,Automatic transmission,270,288,2012,True
2012 GMC Acadia Denali,239,233,194,GMC,17,24,Automatic transmission,270,288,2012,True
2012 GMC Acadia Denali AWD,239,233,194,GMC,16,23,Automatic transmission,270,288,2012,True
2012 GMC Terrain SLE-1,148,98,194,GMC,22,32,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLE-1 AWD,148,98,194,GMC,20,29,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLE-2,148,98,194,GMC,22,32,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLE-2 AWD,148,98,194,GMC,20,29,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLT-1,148,98,194,GMC,22,32,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLT-1 AWD,148,98,194,GMC,20,29,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLT-2,148,98,194,GMC,22,32,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLT-2 AWD,148,98,194,GMC,20,29,Automatic transmission,172,182,2012,True
2012 GMC Terrain SLE-2 264 hp,148,98,194,GMC,12,18,Automatic transmission,222,264,2012,True
2012 GMC Terrain SLE-2 264 hp AWD,148,98,194,GMC,12,17,Automatic transmission,222,264,2012,True
2012 GMC Terrain SLT-1 264 hp,148,98,194,GMC,12,18,Automatic transmission,222,264,2012,True
